SKU,Title,Category,Dataset,SourceImageUrl,LocalImage,SHA256,PairingStatus
PK-DJ-0097,Rolex Datejust,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp,/images/products/pk-dj-0097.webp,8e29d682a8c77b2a83191939eb5930a46d92cb84ff7de9cd8bb2ceffe7ba9a2b,source-record-paired
PK-DJ-0098,Rolex Submariner Watch,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp,/images/products/pk-dj-0098.webp,08bb544d29403c79d3d000637a3889483872cbd1c7048d6ef2b608cc4bbb4a67,source-record-paired
PK-DJ-0099,Amazon Echo Plus,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp,/images/products/pk-dj-0099.webp,0b15d75c81d19de2c13f2f69647ff64d1da4c803eaa79550c1a451c6ca7c9b92,source-record-paired
PK-DJ-0100,Apple Airpods,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp,/images/products/pk-dj-0100.webp,38e76c0f88eddae3317fd080ef09c38feba2255c11b5a54e06f115a535b6391b,source-record-paired
PK-DJ-0101,Apple AirPods Max Silver,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods-max-silver/thumbnail.webp,/images/products/pk-dj-0101.webp,da4ed0bfb82d60d38a52bac21925885403c7e9da1d27b0684628615614669398,source-record-paired
PK-DJ-0102,Apple Airpower Wireless Charger,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp,/images/products/pk-dj-0102.webp,95e61330b89caf02a6139ad8800744c051b8e4e6e25658de17bb0fb323ed00ac,source-record-paired
PK-DJ-0103,Apple HomePod Mini Cosmic Grey,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp,/images/products/pk-dj-0103.webp,426b46d085f92f9ff635f8c420de4a985a49221d29a81739902dbc6635c7680c,source-record-paired
PK-DJ-0104,Apple iPhone Charger,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-iphone-charger/thumbnail.webp,/images/products/pk-dj-0104.webp,a396c3d5889fe86226278b6c2d4c3056ffb50384788cc93c6ef025765cf0b5ec,source-record-paired
PK-DJ-0105,Apple MagSafe Battery Pack,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp,/images/products/pk-dj-0105.webp,4497714d5a8910bfc7f58d18e9e04582b8887c753fdc4d6f27c1a5f542ec1cb4,source-record-paired
PK-DJ-0106,Apple Watch Series 4 Gold,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp,/images/products/pk-dj-0106.webp,6cccc5efa55a4ecb3c54aaee71783b865fe7dfdef17a26608d8efd32e31351c9,source-record-paired
PK-DJ-0107,Beats Flex Wireless Earphones,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/beats-flex-wireless-earphones/thumbnail.webp,/images/products/pk-dj-0107.webp,fc332a172900db63d6adc600390aec8c0add11525d8e7165254185e9afa4a4aa,source-record-paired
PK-DJ-0108,iPhone 12 Silicone Case with MagSafe Plum,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp,/images/products/pk-dj-0108.webp,5188700d2eaad904fa402d4ac3a83eec9b11363d14b263e91bc8df9bc6874842,source-record-paired
PK-DJ-0109,Monopod,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/monopod/thumbnail.webp,/images/products/pk-dj-0109.webp,6adcab26d76f0fc26e50e599b6967fd328ca954a136c349750f846ca57efd5d9,source-record-paired
PK-DJ-0110,Selfie Lamp with iPhone,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp,/images/products/pk-dj-0110.webp,06f10bd05c2edac928d14307e2d1052cb00d3f28a07a4d58d213d67b4d30f6e7,source-record-paired
PK-DJ-0111,Selfie Stick Monopod,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-stick-monopod/thumbnail.webp,/images/products/pk-dj-0111.webp,13caa0694030451bb1968e1db44ff77b366d997c741e0749ac724b756ac07742,source-record-paired
PK-DJ-0112,TV Studio Camera Pedestal,mobile-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp,/images/products/pk-dj-0112.webp,5f99a4283351d4a7d84cc1cec82c888a27a3da9e06b874f5d735641eca66f1a0,source-record-paired
PK-DJ-0113,Generic Motorcycle,motorcycle-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp,/images/products/pk-dj-0113.webp,252bbe6280a49e1b88b1d6580835305a59b6ebb948d8368a582d4e8896963d8e,source-record-paired
PK-DJ-0114,Kawasaki Z800,motorcycle-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/motorcycle/kawasaki-z800/thumbnail.webp,/images/products/pk-dj-0114.webp,d52d256fe04ee46abce8b7124ba985b38f1d6eb516bd9683844cee25c91bf37b,source-record-paired
PK-DJ-0115,MotoGP CI.H1,motorcycle-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/motorcycle/motogp-ci.h1/thumbnail.webp,/images/products/pk-dj-0115.webp,b2b4ef8545bdde11ede6f69ec69814041adfcab02d8c25dc2f76b8984f4c44f2,source-record-paired
PK-DJ-0116,Scooter Motorcycle,motorcycle-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/motorcycle/scooter-motorcycle/thumbnail.webp,/images/products/pk-dj-0116.webp,9ed24edba2ba67ad9b853b7048d21e6ed729655faf2699b993813530bd6fda0b,source-record-paired
PK-DJ-0117,Sportbike Motorcycle,motorcycle-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp,/images/products/pk-dj-0117.webp,caa280f5ee339ac79363a8b9459fd8f21de4882826a58ae39879fe413623b6b3,source-record-paired
PK-DJ-0118,Attitude Super Leaves Hand Soap,beauty-personal-care,DummyJSON,https://cdn.dummyjson.com/product-images/skin-care/attitude-super-leaves-hand-soap/thumbnail.webp,/images/products/pk-dj-0118.webp,4b8eef1b278dee89182f2d72f790fb84a0c3d4bb857553c201e64371f9c99d3b,source-record-paired
PK-DJ-0119,Olay Ultra Moisture Shea Butter Body Wash,beauty-personal-care,DummyJSON,https://cdn.dummyjson.com/product-images/skin-care/olay-ultra-moisture-shea-butter-body-wash/thumbnail.webp,/images/products/pk-dj-0119.webp,9107f542f7f2f392473c86add66c3eeb305e69acfa9f9906832b807ce27c8e42,source-record-paired
PK-DJ-0120,Vaseline Men Body and Face Lotion,beauty-personal-care,DummyJSON,https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp,/images/products/pk-dj-0120.webp,aa6f0c75a6ae6a9419130379eb4e29e972c512b3061112f921d703fc3d8f9b1c,source-record-paired
PK-DJ-0121,iPhone 5s,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/thumbnail.webp,/images/products/pk-dj-0121.webp,7449628a42ecff2fb8bfb2702b32c50be34cc9ff70cb3462368bed0df6811737,source-record-paired
PK-DJ-0122,iPhone 6,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp,/images/products/pk-dj-0122.webp,809b4e7ba09e97710f81c3f92205579fcd901748d317cc3f8a4f2befea7fdec3,source-record-paired
PK-DJ-0123,iPhone 13 Pro,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp,/images/products/pk-dj-0123.webp,20d64ee571571dd3a42b8d3664936224884864981ed03c4ff53e0964bd729cec,source-record-paired
PK-DJ-0124,iPhone X,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/iphone-x/thumbnail.webp,/images/products/pk-dj-0124.webp,e77dfa3d194c2a91f32b0288cff2d42df071154a21a29da142691a6eec22b10d,source-record-paired
PK-DJ-0125,Oppo A57,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/thumbnail.webp,/images/products/pk-dj-0125.webp,03af774c7f0d8944d99b510d23d1fa06f8e48f95f3ea981d579b32ccf5e4986c,source-record-paired
PK-DJ-0126,Oppo F19 Pro Plus,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp,/images/products/pk-dj-0126.webp,f540d1dadd185a478a37a6d6bcb56d6e04ecaa27e7c4c3f77f3bc4e540fcdd97,source-record-paired
PK-DJ-0127,Oppo K1,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/thumbnail.webp,/images/products/pk-dj-0127.webp,fbdf8b7d332338dce36b443785af793d55aca176af3e964aa30f15c8b760d227,source-record-paired
PK-DJ-0128,Realme C35,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp,/images/products/pk-dj-0128.webp,16b734cc1172198db81fef88a2120f9967f7f1504201b3ce3fd7756eb93f057a,source-record-paired
PK-DJ-0129,Realme X,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp,/images/products/pk-dj-0129.webp,57e9d2cc9c7c8059c2fa89254b3eba0254433f717e7a9efcde42ed6fb3bec48a,source-record-paired
PK-DJ-0130,Realme XT,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/realme-xt/thumbnail.webp,/images/products/pk-dj-0130.webp,e7139c7951db59353cc5e1faed1ab58759adcb0a312437d0189e8db8d3335bbe,source-record-paired
PK-DJ-0131,Samsung Galaxy S7,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s7/thumbnail.webp,/images/products/pk-dj-0131.webp,d4900ac8653686001268d70f5a536133ac4b1df7058eba9eff9d01671e589901,source-record-paired
PK-DJ-0132,Samsung Galaxy S8,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/thumbnail.webp,/images/products/pk-dj-0132.webp,6ea392c03af74255c5894527ec61e16712ac0c2a547ab01e095eba4236977bec,source-record-paired
PK-DJ-0133,Samsung Galaxy S10,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s10/thumbnail.webp,/images/products/pk-dj-0133.webp,acca28314baa3090acd18015e49d70c0fcfef2e497dcf7afcf5d8742998bdb3d,source-record-paired
PK-DJ-0134,Vivo S1,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/vivo-s1/thumbnail.webp,/images/products/pk-dj-0134.webp,d43f681c51361873adb8e8741f16fc76e5b387f9c7fcee5ed30b837a40804e52,source-record-paired
PK-DJ-0135,Vivo V9,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp,/images/products/pk-dj-0135.webp,e747ece2ff4a983ee89cef377cab62627b295b8991c947b35fb6d2e7d2edf8d1,source-record-paired
PK-DJ-0136,Vivo X21,mobile-phones,DummyJSON,https://cdn.dummyjson.com/product-images/smartphones/vivo-x21/thumbnail.webp,/images/products/pk-dj-0136.webp,614f022b82d7097fd4823f60f5072d1e9a5825e159ca135e4a084372920aa2c3,source-record-paired
PK-DJ-0137,American Football,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/american-football/thumbnail.webp,/images/products/pk-dj-0137.webp,0cc1902bc35a6a11727a5ea3dd730339d1e88869ac64b637cbe3bbb8d6bc4a26,source-record-paired
PK-DJ-0138,Baseball Ball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-ball/thumbnail.webp,/images/products/pk-dj-0138.webp,950080e072dd18930109aafc79194c212a0462bf4c086a4a5431bc56462e1136,source-record-paired
PK-DJ-0139,Baseball Glove,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-glove/thumbnail.webp,/images/products/pk-dj-0139.webp,df049f48e5d49b945d37d58b8fade5e2c89d8ed333d03dc7138fb8a0ac131c0e,source-record-paired
PK-DJ-0140,Basketball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/basketball/thumbnail.webp,/images/products/pk-dj-0140.webp,da9a0db162b5b29b5b1ae486b57aee3eb8657adff08db9b318400b4743ce421f,source-record-paired
PK-DJ-0141,Basketball Rim,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp,/images/products/pk-dj-0141.webp,18c4cbeb026c6e0e3412cfc81ae139612488ad2b85b9c393cb230731b01a98cc,source-record-paired
PK-DJ-0142,Cricket Ball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-ball/thumbnail.webp,/images/products/pk-dj-0142.webp,3652fc1741b47e4bd1da4a955c06a61643cd802311c781c0773c974bf80bbbbe,source-record-paired
PK-DJ-0143,Cricket Bat,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp,/images/products/pk-dj-0143.webp,3893a3319a011c9a369da833675d51f73527a59775c328c7f468c1196f683a33,source-record-paired
PK-DJ-0144,Cricket Helmet,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/thumbnail.webp,/images/products/pk-dj-0144.webp,13731fecb6f9ace757155377e5cdc60b4d1ba968bae9cbe50da5b1b35783ccef,source-record-paired
PK-DJ-0145,Cricket Wicket,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-wicket/thumbnail.webp,/images/products/pk-dj-0145.webp,86dbdc98f9398de47fd6504c7f1cbca91922310486ad0b193ae625518f1f3115,source-record-paired
PK-DJ-0146,Feather Shuttlecock,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp,/images/products/pk-dj-0146.webp,713f1ae5c9f015cb9e50e82111d9d78d64639837b5b2822722ebf11a29726721,source-record-paired
PK-DJ-0147,Football,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/football/thumbnail.webp,/images/products/pk-dj-0147.webp,df52ff897cf45b0b437d8582b74e022b30a7e8d2d4a624ab81825d27768d6cf1,source-record-paired
PK-DJ-0148,Golf Ball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/golf-ball/thumbnail.webp,/images/products/pk-dj-0148.webp,7e424202a885c85ed9dad36bf3a4ce40928e16c12863cd08f9ac5278bfb7c36c,source-record-paired
PK-DJ-0149,Iron Golf,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/iron-golf/thumbnail.webp,/images/products/pk-dj-0149.webp,979d7d4db17f02f6aa8ee72252c7fb62dc79f40df966bc5d530c089ace6efbf7,source-record-paired
PK-DJ-0150,Metal Baseball Bat,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/metal-baseball-bat/thumbnail.webp,/images/products/pk-dj-0150.webp,f18e771f39d8341191fc5ade986150eb4a41e3d5d5923979a5cb6c8bf4e0f380,source-record-paired
PK-DJ-0151,Tennis Ball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-ball/thumbnail.webp,/images/products/pk-dj-0151.webp,04a23d0a7571d006d3b8dce3743f1cd3fd23d0a2bb76e2eff856a4430569e61b,source-record-paired
PK-DJ-0152,Tennis Racket,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-racket/thumbnail.webp,/images/products/pk-dj-0152.webp,f10822b13599b0533c9dc725bf2ed5d1d4806064c5bc8a6b05fd731eaf89e76c,source-record-paired
PK-DJ-0153,Volleyball,sports-fitness,DummyJSON,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp,/images/products/pk-dj-0153.webp,7205209785d70cc0f4f799b5e7ad2e9a2a32a329371c60bf47ec89cc8844047d,source-record-paired
PK-DJ-0154,Black Sun Glasses,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/sunglasses/black-sun-glasses/thumbnail.webp,/images/products/pk-dj-0154.webp,819055bdf333a3c17725fe9db9946d788c9e998ffcc9658fd48fc8357873f9fa,source-record-paired
PK-DJ-0155,Classic Sun Glasses,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/sunglasses/classic-sun-glasses/thumbnail.webp,/images/products/pk-dj-0155.webp,994797b7de8bf1f7dfd2a67572affea47b7bf2553a555d30ee6b215706eecb55,source-record-paired
PK-DJ-0156,Green and Black Glasses,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/sunglasses/green-and-black-glasses/thumbnail.webp,/images/products/pk-dj-0156.webp,b53357e80d586a71ec4f79c74685c473994e74425282146eb7cb8b6932a1b12e,source-record-paired
PK-DJ-0157,Party Glasses,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/sunglasses/party-glasses/thumbnail.webp,/images/products/pk-dj-0157.webp,96eab5ca25fd313f5b6f29750c35405ec29e3d8a65ad9e9279c4842ebf7cc1e7,source-record-paired
PK-DJ-0158,Sunglasses,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/sunglasses/sunglasses/thumbnail.webp,/images/products/pk-dj-0158.webp,cc424c64781da70297d6e566afb5ab6e4951a0d8dd48709dd1a699d403cc400f,source-record-paired
PK-DJ-0159,iPad Mini 2021 Starlight,laptops-computers,DummyJSON,https://cdn.dummyjson.com/product-images/tablets/ipad-mini-2021-starlight/thumbnail.webp,/images/products/pk-dj-0159.webp,9cdefe36bc38edc5bacf4b2cf775831757df657f8f08a3e8f934fc68fd83628a,source-record-paired
PK-DJ-0160,Samsung Galaxy Tab S8 Plus Grey,laptops-computers,DummyJSON,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-s8-plus-grey/thumbnail.webp,/images/products/pk-dj-0160.webp,76f17222972eacec87bc26e4ffe4b09ac3d8fde10593abf9d2d0f7baac5385e3,source-record-paired
PK-DJ-0161,Samsung Galaxy Tab White,laptops-computers,DummyJSON,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-white/thumbnail.webp,/images/products/pk-dj-0161.webp,6752d052962b71bf48f72dae950ef0238d96f38c6c3e86da50e2fd7d61157aab,source-record-paired
PK-DJ-0162,Blue Frock,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/tops/blue-frock/thumbnail.webp,/images/products/pk-dj-0162.webp,3e1e65db963ee0eb181f62c29c66496325b9040ee41302ec50356fa0d2b701ab,source-record-paired
PK-DJ-0163,Girl Summer Dress,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/tops/girl-summer-dress/thumbnail.webp,/images/products/pk-dj-0163.webp,49e37cc6cc5da19959efeb0431b6fe11c72bcdba6dad99b95480844f87714e9d,source-record-paired
PK-DJ-0164,Gray Dress,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp,/images/products/pk-dj-0164.webp,9aca9ec0e2dd88cc35724c0d798f7bff6fb3a2077d890901d874e6da6cb91cc2,source-record-paired
PK-DJ-0165,Short Frock,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/tops/short-frock/thumbnail.webp,/images/products/pk-dj-0165.webp,50181610bb97b13332ec8707fdc3e47e18a8a4c9cdc6c77c496eea960fa871a0,source-record-paired
PK-DJ-0166,Tartan Dress,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp,/images/products/pk-dj-0166.webp,fcc5acdef5d099f119668a543f4ffa5f804aa75003f357cdc2007b5ebb0edd2a,source-record-paired
PK-DJ-0167,300 Touring,car-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/vehicle/300-touring/thumbnail.webp,/images/products/pk-dj-0167.webp,dcccc64c8ad871a83f529a7b5ff02999d3c02c2785c52acde4ab5fea83d0f889,source-record-paired
PK-DJ-0168,Charger SXT RWD,car-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/vehicle/charger-sxt-rwd/thumbnail.webp,/images/products/pk-dj-0168.webp,9c0d5bd6c9355b0235641740332d56dd3119d964fcc2f905abbc00efe5855466,source-record-paired
PK-DJ-0169,Dodge Hornet GT Plus,car-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/vehicle/dodge-hornet-gt-plus/thumbnail.webp,/images/products/pk-dj-0169.webp,a5fa6f7c4d490c92044426bdd0ab87daf0bfb09bd7a067236476613ab60d9e98,source-record-paired
PK-DJ-0170,Durango SXT RWD,car-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp,/images/products/pk-dj-0170.webp,a9bc66d1157be845766f3d7912b9173c582856c9ed34d2694913c9315413ba09,source-record-paired
PK-DJ-0171,Pacifica Touring,car-accessories,DummyJSON,https://cdn.dummyjson.com/product-images/vehicle/pacifica-touring/thumbnail.webp,/images/products/pk-dj-0171.webp,5005dfb0fe76ee9c2255700518e1546c2f74ac1d2c31c7696fb5b8372b1ecc59,source-record-paired
PK-DJ-0172,Blue Women's Handbag,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-bags/blue-women's-handbag/thumbnail.webp,/images/products/pk-dj-0172.webp,576030af243b1ef87bb08a79a15cf9cfa80c7fc8cbe62380d1204cd475fa7ec2,source-record-paired
PK-DJ-0173,Heshe Women's Leather Bag,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-bags/heshe-women's-leather-bag/thumbnail.webp,/images/products/pk-dj-0173.webp,3acef3293d1a7258cbeda7e751a549406dedfe697f6cce352343c3cf736521dc,source-record-paired
PK-DJ-0174,Prada Women Bag,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-bags/prada-women-bag/thumbnail.webp,/images/products/pk-dj-0174.webp,5322a6a18e24ecf937a2f3095c1eb6a80762188f65ab713cbb77c047f597fa8c,source-record-paired
PK-DJ-0175,White Faux Leather Backpack,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp,/images/products/pk-dj-0175.webp,36fe1057a0af702507b3a62cb11670e0c4310e14bcc2752121799dc8b9090355,source-record-paired
PK-DJ-0176,Women Handbag Black,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp,/images/products/pk-dj-0176.webp,d04d596b2c0f805ac0a42fadf0d5b59f48afcddc223ab048fbf816b21fbd80fd,source-record-paired
PK-DJ-0177,Black Women's Gown,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-dresses/black-women's-gown/thumbnail.webp,/images/products/pk-dj-0177.webp,6f14527a6c7d582bb0ec33cd82b8a103a62d7182dd5dc2538559dd1c01ba704f,source-record-paired
PK-DJ-0178,Corset Leather With Skirt,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-dresses/corset-leather-with-skirt/thumbnail.webp,/images/products/pk-dj-0178.webp,6a79360c0857bef9441ab2a455d17b446660fd6a30852b3bf042003583f62c52,source-record-paired
PK-DJ-0179,Corset With Black Skirt,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-dresses/corset-with-black-skirt/thumbnail.webp,/images/products/pk-dj-0179.webp,16bccb6607d580de7487066c8e87bc3dfbc98f606a3dcaedd27d5dcb9a9f8dfd,source-record-paired
PK-DJ-0180,Dress Pea,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/thumbnail.webp,/images/products/pk-dj-0180.webp,5151f8f94299fdce5c23af5139d5bc729d07e143e6d6b17fc5c3d6dead35da12,source-record-paired
PK-DJ-0181,Marni Red & Black Suit,womens-fashion,DummyJSON,https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/thumbnail.webp,/images/products/pk-dj-0181.webp,c9835d8a5cac779432665f9306509ed71009eed7e1a87280e4a16ca558ac2175,source-record-paired
PK-DJ-0182,Green Crystal Earring,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp,/images/products/pk-dj-0182.webp,22e89dbf29130d3b84534665e28ad96e294ece3669a2b2df59fa454c13a88725,source-record-paired
PK-DJ-0183,Green Oval Earring,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp,/images/products/pk-dj-0183.webp,da60c285a30cb60d0a9469935bb2450566aa83cb5492bf2baca4836edf78d44e,source-record-paired
PK-DJ-0184,Tropical Earring,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/thumbnail.webp,/images/products/pk-dj-0184.webp,5c110ccd806a2f76fde134edbe0ab7c4fc85d9152b30c8391d3d3026b7f3495a,source-record-paired
PK-DJ-0185,Black & Brown Slipper,shoes-footwear,DummyJSON,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp,/images/products/pk-dj-0185.webp,3c292f071a28d28ec6e72220f29664f71130e6b5eada505412542eea3b730c25,source-record-paired
PK-DJ-0186,Calvin Klein Heel Shoes,shoes-footwear,DummyJSON,https://cdn.dummyjson.com/product-images/womens-shoes/calvin-klein-heel-shoes/thumbnail.webp,/images/products/pk-dj-0186.webp,76ac3bcd44b20c796f4ceb00fc30abc2b89063b7783c868dd88c13f7da631f3b,source-record-paired
PK-DJ-0187,Golden Shoes Woman,shoes-footwear,DummyJSON,https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/thumbnail.webp,/images/products/pk-dj-0187.webp,d9ebc5e3cdf56a5497579c7ee13ff43bc945ff03456528b5fa16382e5c18df37,source-record-paired
PK-DJ-0188,Pampi Shoes,shoes-footwear,DummyJSON,https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/thumbnail.webp,/images/products/pk-dj-0188.webp,895495b3341e831691b9b1da55d5f9abbf2239eb2dca145ffb723bd1490fc11c,source-record-paired
PK-DJ-0189,Red Shoes,shoes-footwear,DummyJSON,https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/thumbnail.webp,/images/products/pk-dj-0189.webp,be4c4af5b2128ec17bf5d6aecdc98a937b06cdfd4fdef7651639ab3d7569d909,source-record-paired
PK-DJ-0190,IWC Ingenieur Automatic Steel,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/thumbnail.webp,/images/products/pk-dj-0190.webp,70e2fc74df2f1cab940da3e6f55597881094e295900124c8d6c5776eb7c47844,source-record-paired
PK-DJ-0193,Watch Gold for Women,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/thumbnail.webp,/images/products/pk-dj-0193.webp,f7f974efa357ec58f6ef2857d7cbe8a9c96bc1287f332e493dd1fe8c0d808ae2,source-record-paired
PK-DJ-0194,Women's Wrist Watch,watches-jewellery,DummyJSON,https://cdn.dummyjson.com/product-images/womens-watches/women's-wrist-watch/thumbnail.webp,/images/products/pk-dj-0194.webp,d872ae6ae6b7d3c293564892be0e2c48526773c44a4271be74024762e99ca1c6,source-record-paired
